gvkey,splticrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
12621, , ,6/30/13,Durham,Emrise Corp,4520,452030,45,45203015,D,USA,335931,3640,180,940,B-,NC,EMRISE CORP,EMRI
12621, , ,7/31/13,Durham,Emrise Corp,4520,452030,45,45203015,D,USA,335931,3640,180,940,B-,NC,EMRISE CORP,EMRI
12621, , ,8/31/13,Durham,Emrise Corp,4520,452030,45,45203015,D,USA,335931,3640,180,940,B-,NC,EMRISE CORP,EMRI
12621, , ,9/30/13,Durham,Emrise Corp,4520,452030,45,45203015,D,USA,335931,3640,180,940,B-,NC,EMRISE CORP,EMRI
12621, , ,10/31/13,Durham,Emrise Corp,4520,452030,45,45203015,D,USA,335931,3640,180,940,B-,NC,EMRISE CORP,EMRI
12658, , ,1/31/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,2/28/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,3/31/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,4/30/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,5/31/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,6/30/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,7/31/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,8/31/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,9/30/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,10/31/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,11/30/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,12/31/10,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,1/31/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,2/28/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,3/31/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,4/30/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,5/31/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,6/30/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,7/31/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,8/31/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,9/30/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,10/31/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,11/30/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,12/31/11,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,1/31/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,2/29/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,3/31/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,4/30/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,5/31/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,6/30/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,7/31/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,8/31/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,9/30/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,10/31/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,11/30/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,12/31/12,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,1/31/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,2/28/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,3/31/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,4/30/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,5/31/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,6/30/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,7/31/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,8/31/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,9/30/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12658, , ,10/31/13,Lawrenceville,SED International Holdings Inc,4520,452030,45,45203030,D,USA,423430,5045,190,940,C,GA,SED INTERNATIONAL HLDGS INC,SEDN
12680, , ,1/31/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,2/28/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,3/31/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,4/30/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,5/31/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,6/30/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,7/31/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,8/31/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,9/30/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,10/31/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,11/30/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,12/31/10,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,1/31/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,2/28/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,3/31/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,4/30/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,5/31/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,6/30/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,7/31/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,8/31/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,9/30/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,10/31/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,11/30/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,12/31/11,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,1/31/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,2/29/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,3/31/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,4/30/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,5/31/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,6/30/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,7/31/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,8/31/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,9/30/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,10/31/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,11/30/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,12/31/12,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,1/31/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,2/28/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,3/31/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,4/30/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,5/31/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,6/30/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,7/31/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,8/31/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,9/30/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12680, , ,10/31/13,Rochester,Imagexpres Corp,4520,452030,45,45203010,D,USA,421690,5065,222,940, ,NY,IMAGEXPRES CORP,IMJX
12717, , ,1/31/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,2/28/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,3/31/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,4/30/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,5/31/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,6/30/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,7/31/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,8/31/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,9/30/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,10/31/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,11/30/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,12/31/10,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,1/31/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,2/28/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,3/31/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,4/30/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,5/31/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,6/30/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,7/31/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,8/31/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,9/30/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,10/31/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,11/30/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,12/31/11,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,1/31/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,2/29/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,3/31/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,4/30/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,5/31/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,6/30/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,7/31/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,8/31/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,9/30/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,10/31/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,11/30/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,12/31/12,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,1/31/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,2/28/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,3/31/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,4/30/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,5/31/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,6/30/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,7/31/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,8/31/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,9/30/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12717, , ,10/31/13,Melville,Copytele Inc,4520,452020,45,45202030,D,USA,533110,6794,188,940,C,NY,COPYTELE INC,COPY
12731, , ,1/31/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,2/28/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,3/31/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,4/30/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,5/31/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,6/30/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,7/31/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,8/31/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,9/30/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,10/31/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,11/30/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,12/31/10,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,1/31/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,2/28/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,3/31/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,4/30/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,5/31/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,6/30/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,7/31/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,8/31/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,9/30/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,10/31/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
12731, , ,11/30/11,Golden Valley,Veritec Inc,4520,452030,45,45203010,D,USA,334419,3679,220,925,C,MN,VERITEC INC,VRTC
