gvkey,splticrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
160816, , ,11/30/11,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,12/31/11,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,1/31/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,2/29/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,3/31/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,4/30/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,5/31/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,6/30/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,7/31/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,8/31/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,9/30/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,10/31/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,11/30/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,12/31/12,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,1/31/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,2/28/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,3/31/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,4/30/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,5/31/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,6/30/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,7/31/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,8/31/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,9/30/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
160816, , ,10/31/13,Woodinville,Microplanet Technology Corp,4520,452030,45,45203010,D,USA,3359,3620, , , ,WA,MICROPLANET TECHNOLOGY CORP,MCTYF
161039,BB-, ,11/30/10,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,12/31/10,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,1/31/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,2/28/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,3/31/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,4/30/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,5/31/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,6/30/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,7/31/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,8/31/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,9/30/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,10/31/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,11/30/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,12/31/11,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,1/31/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,2/29/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,3/31/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,4/30/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,5/31/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,6/30/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,7/31/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,8/31/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,9/30/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,10/31/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,11/30/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,12/31/12,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,1/31/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,2/28/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,3/31/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,4/30/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,5/31/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,6/30/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,7/31/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,8/31/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,9/30/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
161039,BB-, ,10/31/13,Miami,Brightstar Corp,4520,452030,45,45203030,D,USA,423690,5065, , , ,FL,BRIGHTSTAR CORP-REDH,STAR.3
162055, , ,1/31/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,2/28/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,3/31/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,4/30/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,5/31/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,6/30/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,7/31/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,8/31/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,9/30/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,10/31/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,11/30/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,12/31/10,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,1/31/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,2/28/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,3/31/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,4/30/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,5/31/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,6/30/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,7/31/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,8/31/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,9/30/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,10/31/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,11/30/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,12/31/11,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,1/31/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,2/29/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,3/31/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,4/30/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,5/31/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,6/30/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,7/31/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,8/31/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,9/30/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,10/31/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,11/30/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,12/31/12,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,1/31/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,2/28/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,3/31/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,4/30/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,5/31/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,6/30/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,7/31/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,8/31/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,9/30/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162055, , ,10/31/13,Durham,GigaBeam Corp,4520,452010,45,45201020,D,USA,334220,3663, , ,D,NC,GIGABEAM CORP,GGBMQ
162233, , ,1/31/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,2/28/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,3/31/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,4/30/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,5/31/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,6/30/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,7/31/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,8/31/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,9/30/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,10/31/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,11/30/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,12/31/10,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,1/31/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,2/28/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,3/31/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,4/30/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,5/31/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,6/30/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,7/31/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,8/31/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,9/30/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,10/31/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,11/30/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,12/31/11,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,1/31/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,2/29/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,3/31/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,4/30/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,5/31/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,6/30/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,7/31/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,8/31/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,9/30/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,10/31/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,11/30/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,12/31/12,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,1/31/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,2/28/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,3/31/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,4/30/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,5/31/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,6/30/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,7/31/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,8/31/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,9/30/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162233, , ,10/31/13,Lenexa,Digital Ally Inc,4520,452030,45,45203010,D,USA,334310,3651, , , ,KS,DIGITAL ALLY INC,DGLY
162354, , ,1/31/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,2/28/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,3/31/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,4/30/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,5/31/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,6/30/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,7/31/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,8/31/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,9/30/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,10/31/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,11/30/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,12/31/10,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,1/31/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,2/28/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,3/31/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,4/30/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,5/31/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,6/30/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,7/31/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
162354, , ,8/31/11,San Francisco,Dolby Laboratories Inc,4520,452030,45,45203015,D,USA,533110,6794, , ,B+,CA,DOLBY LABORATORIES INC,DLB
